,Species,Culmen Length (mm),Culmen Depth (mm),Flipper Length (mm),Body Mass (g),Sex,Sample ID
13764,Adelie,35.7,18.0,202.0,3550.0,FEMALE,C_4
13765,Adelie,35.7,18.0,202.0,3550.0,FEMALE,C_6
13766,Adelie,35.7,18.0,202.0,3550.0,FEMALE,C_7
13767,Adelie,35.7,18.0,202.0,3550.0,FEMALE,C_9
13768,Adelie,35.7,18.0,202.0,3550.0,FEMALE,C_11
13769,Adelie,35.7,18.0,202.0,3550.0,FEMALE,C_13
13770,Adelie,35.7,18.0,202.0,3550.0,FEMALE,C_15
13771,Adelie,35.7,18.0,202.0,3550.0,FEMALE,C_18
13772,Adelie,35.7,18.0,202.0,3550.0,FEMALE,C_19
13773,Adelie,35.7,18.0,202.0,3550.0,FEMALE,C_21
13774,Adelie,35.7,18.0,202.0,3550.0,FEMALE,C_23
13775,Adelie,35.7,18.0,202.0,3550.0,FEMALE,C_25
13776,Adelie,35.7,18.0,202.0,3550.0,FEMALE,C_27
13777,Adelie,35.7,18.0,202.0,3550.0,FEMALE,C_29
13778,Adelie,35.7,18.0,202.0,3550.0,FEMALE,C_31
13779,Adelie,35.7,18.0,202.0,3550.0,FEMALE,C_33
13780,Adelie,35.7,18.0,202.0,3550.0,FEMALE,C_36
13781,Adelie,35.7,18.0,202.0,3550.0,FEMALE,C_37
13782,Adelie,35.7,18.0,202.0,3550.0,FEMALE,C_39
13783,Adelie,35.7,18.0,202.0,3550.0,FEMALE,C_42
13784,Adelie,35.7,18.0,202.0,3550.0,FEMALE,C_44
13785,Adelie,35.7,18.0,202.0,3550.0,FEMALE,C_45
13786,Adelie,35.7,18.0,202.0,3550.0,FEMALE,C_47
13787,Adelie,35.7,18.0,202.0,3550.0,FEMALE,C_50
13788,Adelie,35.7,18.0,202.0,3550.0,FEMALE,C_53
13789,Adelie,35.7,18.0,202.0,3550.0,FEMALE,C_55
13790,Adelie,35.7,18.0,202.0,3550.0,FEMALE,C_57
13791,Adelie,35.7,18.0,202.0,3550.0,FEMALE,C_60
13792,Adelie,35.7,18.0,202.0,3550.0,FEMALE,C_62
13793,Adelie,35.7,18.0,202.0,3550.0,FEMALE,C_63
13794,Adelie,35.7,18.0,202.0,3550.0,FEMALE,C_65
13795,Adelie,35.7,18.0,202.0,3550.0,FEMALE,C_68
13796,Adelie,35.7,18.0,202.0,3550.0,FEMALE,G_1
13797,Adelie,35.7,18.0,202.0,3550.0,FEMALE,G_3
13798,Adelie,35.7,18.0,202.0,3550.0,FEMALE,G_6
13799,Adelie,35.7,18.0,202.0,3550.0,FEMALE,G_7
13800,Adelie,35.7,18.0,202.0,3550.0,FEMALE,G_9
13801,Adelie,35.7,18.0,202.0,3550.0,FEMALE,G_11
13802,Adelie,35.7,18.0,202.0,3550.0,FEMALE,G_13
13803,Adelie,35.7,18.0,202.0,3550.0,FEMALE,G_15
13804,Adelie,35.7,18.0,202.0,3550.0,FEMALE,G_17
13805,Adelie,35.7,18.0,202.0,3550.0,FEMALE,G_19
13806,Adelie,35.7,18.0,202.0,3550.0,FEMALE,G_22
13807,Adelie,35.7,18.0,202.0,3550.0,FEMALE,G_23
13808,Adelie,35.7,18.0,202.0,3550.0,FEMALE,G_25
13809,Adelie,35.7,18.0,202.0,3550.0,FEMALE,G_29
13810,Adelie,35.7,18.0,202.0,3550.0,FEMALE,G_32
13811,Adelie,35.7,18.0,202.0,3550.0,FEMALE,G_33
13812,Adelie,35.7,18.0,202.0,3550.0,FEMALE,G_35
13813,Adelie,35.7,18.0,202.0,3550.0,FEMALE,G_37
13814,Adelie,35.7,18.0,202.0,3550.0,FEMALE,G_39
13815,Adelie,35.7,18.0,202.0,3550.0,FEMALE,G_41
13816,Adelie,35.7,18.0,202.0,3550.0,FEMALE,G_43
13817,Adelie,35.7,18.0,202.0,3550.0,FEMALE,G_46
13818,Adelie,35.7,18.0,202.0,3550.0,FEMALE,G_47
13819,Adelie,35.7,18.0,202.0,3550.0,FEMALE,G_49
13820,Adelie,35.7,18.0,202.0,3550.0,FEMALE,G_51
13821,Adelie,35.7,18.0,202.0,3550.0,FEMALE,G_53
13822,Adelie,35.7,18.0,202.0,3550.0,FEMALE,G_55
13823,Adelie,35.7,18.0,202.0,3550.0,FEMALE,G_57
13824,Adelie,35.7,18.0,202.0,3550.0,FEMALE,G_59
13825,Adelie,35.7,18.0,202.0,3550.0,FEMALE,G_61
13826,Adelie,35.7,18.0,202.0,3550.0,FEMALE,G_63
13827,Adelie,35.7,18.0,202.0,3550.0,FEMALE,G_65
13828,Adelie,35.7,18.0,202.0,3550.0,FEMALE,G_69
13829,Adelie,35.7,18.0,202.0,3550.0,FEMALE,G_74
13830,Adelie,35.7,18.0,202.0,3550.0,FEMALE,G_75
13831,Adelie,35.7,18.0,202.0,3550.0,FEMALE,G_77
13832,Adelie,35.7,18.0,202.0,3550.0,FEMALE,G_79
13833,Adelie,35.7,18.0,202.0,3550.0,FEMALE,G_81
13834,Adelie,35.7,18.0,202.0,3550.0,FEMALE,G_83
13835,Adelie,35.7,18.0,202.0,3550.0,FEMALE,G_85
13836,Adelie,35.7,18.0,202.0,3550.0,FEMALE,G_87
13837,Adelie,35.7,18.0,202.0,3550.0,FEMALE,G_89
13838,Adelie,35.7,18.0,202.0,3550.0,FEMALE,G_91
13839,Adelie,35.7,18.0,202.0,3550.0,FEMALE,G_93
13840,Adelie,35.7,18.0,202.0,3550.0,FEMALE,G_95
13841,Adelie,35.7,18.0,202.0,3550.0,FEMALE,G_98
13842,Adelie,35.7,18.0,202.0,3550.0,FEMALE,G_99
13843,Adelie,35.7,18.0,202.0,3550.0,FEMALE,G_101
13844,Adelie,35.7,18.0,202.0,3550.0,FEMALE,G_103
13845,Adelie,35.7,18.0,202.0,3550.0,FEMALE,G_107
13846,Adelie,35.7,18.0,202.0,3550.0,FEMALE,G_109
13847,Adelie,35.7,18.0,202.0,3550.0,FEMALE,G_111
13848,Adelie,35.7,18.0,202.0,3550.0,FEMALE,G_113
13849,Adelie,35.7,18.0,202.0,3550.0,FEMALE,G_115
13850,Adelie,35.7,18.0,202.0,3550.0,FEMALE,G_119
13851,Adelie,35.7,18.0,202.0,3550.0,FEMALE,G_121
13852,Adelie,35.7,18.0,202.0,3550.0,FEMALE,G_123
13853,Adelie,41.1,18.1,205.0,4300.0,MALE,A_1
13854,Adelie,41.1,18.1,205.0,4300.0,MALE,A_6
13855,Adelie,41.1,18.1,205.0,4300.0,MALE,A_8
13856,Adelie,41.1,18.1,205.0,4300.0,MALE,A_14
13857,Adelie,41.1,18.1,205.0,4300.0,MALE,A_15
13858,Adelie,41.1,18.1,205.0,4300.0,MALE,A_18
13859,Adelie,41.1,18.1,205.0,4300.0,MALE,A_20
13860,Adelie,41.1,18.1,205.0,4300.0,MALE,A_22
13861,Adelie,41.1,18.1,205.0,4300.0,MALE,A_24
13862,Adelie,41.1,18.1,205.0,4300.0,MALE,A_25
13863,Adelie,41.1,18.1,205.0,4300.0,MALE,A_27
13864,Adelie,41.1,18.1,205.0,4300.0,MALE,A_30
13865,Adelie,41.1,18.1,205.0,4300.0,MALE,A_32
13866,Adelie,41.1,18.1,205.0,4300.0,MALE,A_34
13867,Adelie,41.1,18.1,205.0,4300.0,MALE,A_36
13868,Adelie,41.1,18.1,205.0,4300.0,MALE,A_37
13869,Adelie,41.1,18.1,205.0,4300.0,MALE,A_40
13870,Adelie,41.1,18.1,205.0,4300.0,MALE,A_42
13871,Adelie,41.1,18.1,205.0,4300.0,MALE,A_44
13872,Adelie,41.1,18.1,205.0,4300.0,MALE,A_46
13873,Adelie,41.1,18.1,205.0,4300.0,MALE,A_47
13874,Adelie,41.1,18.1,205.0,4300.0,MALE,A_50
13875,Adelie,41.1,18.1,205.0,4300.0,MALE,A_52
13876,Adelie,41.1,18.1,205.0,4300.0,MALE,A_54
13877,Adelie,41.1,18.1,205.0,4300.0,MALE,A_56
13878,Adelie,41.1,18.1,205.0,4300.0,MALE,A_58
13879,Adelie,41.1,18.1,205.0,4300.0,MALE,A_60
13880,Adelie,41.1,18.1,205.0,4300.0,MALE,A_62
13881,Adelie,41.1,18.1,205.0,4300.0,MALE,A_64
13882,Adelie,41.1,18.1,205.0,4300.0,MALE,A_66
13883,Adelie,41.1,18.1,205.0,4300.0,MALE,A_68
13884,Adelie,41.1,18.1,205.0,4300.0,MALE,A_70
13885,Adelie,41.1,18.1,205.0,4300.0,MALE,A_72
13886,Adelie,41.1,18.1,205.0,4300.0,MALE,A_74
13887,Adelie,41.1,18.1,205.0,4300.0,MALE,A_76
13888,Adelie,41.1,18.1,205.0,4300.0,MALE,A_78
13889,Adelie,41.1,18.1,205.0,4300.0,MALE,A_80
13890,Adelie,41.1,18.1,205.0,4300.0,MALE,A_82
13891,Adelie,41.1,18.1,205.0,4300.0,MALE,A_84
13892,Adelie,41.1,18.1,205.0,4300.0,MALE,A_86
13893,Adelie,41.1,18.1,205.0,4300.0,MALE,A_87
13894,Adelie,41.1,18.1,205.0,4300.0,MALE,A_89
13895,Adelie,41.1,18.1,205.0,4300.0,MALE,A_92
13896,Adelie,41.1,18.1,205.0,4300.0,MALE,A_94
13897,Adelie,41.1,18.1,205.0,4300.0,MALE,A_96
13898,Adelie,41.1,18.1,205.0,4300.0,MALE,A_98
13899,Adelie,41.1,18.1,205.0,4300.0,MALE,A_100
13900,Adelie,41.1,18.1,205.0,4300.0,MALE,A_102
13901,Adelie,41.1,18.1,205.0,4300.0,MALE,A_104
13902,Adelie,41.1,18.1,205.0,4300.0,MALE,A_106
13903,Adelie,41.1,18.1,205.0,4300.0,MALE,A_108
13904,Adelie,41.1,18.1,205.0,4300.0,MALE,A_110
13905,Adelie,41.1,18.1,205.0,4300.0,MALE,A_112
13906,Adelie,41.1,18.1,205.0,4300.0,MALE,A_114
13907,Adelie,41.1,18.1,205.0,4300.0,MALE,A_116
13908,Adelie,41.1,18.1,205.0,4300.0,MALE,A_118
13909,Adelie,41.1,18.1,205.0,4300.0,MALE,A_120
13910,Adelie,41.1,18.1,205.0,4300.0,MALE,A_122
13911,Adelie,41.1,18.1,205.0,4300.0,MALE,A_124
13912,Adelie,41.1,18.1,205.0,4300.0,MALE,A_126
13913,Adelie,41.1,18.1,205.0,4300.0,MALE,A_128
13914,Adelie,41.1,18.1,205.0,4300.0,MALE,A_130
13915,Adelie,41.1,18.1,205.0,4300.0,MALE,A_132
13916,Adelie,41.1,18.1,205.0,4300.0,MALE,A_134
13917,Adelie,41.1,18.1,205.0,4300.0,MALE,A_136
13918,Adelie,41.1,18.1,205.0,4300.0,MALE,A_138
13919,Adelie,41.1,18.1,205.0,4300.0,MALE,A_140
13920,Adelie,41.1,18.1,205.0,4300.0,MALE,A_142
13921,Adelie,41.1,18.1,205.0,4300.0,MALE,A_144
13922,Adelie,41.1,18.1,205.0,4300.0,MALE,A_146
13923,Adelie,41.1,18.1,205.0,4300.0,MALE,A_147
13924,Adelie,41.1,18.1,205.0,4300.0,MALE,A_150
13925,Adelie,41.1,18.1,205.0,4300.0,MALE,A_152
13926,Adelie,41.1,18.1,205.0,4300.0,MALE,C_2
13927,Adelie,41.1,18.1,205.0,4300.0,MALE,C_3
13928,Adelie,41.1,18.1,205.0,4300.0,MALE,C_5
13929,Adelie,41.1,18.1,205.0,4300.0,MALE,C_8
13930,Adelie,41.1,18.1,205.0,4300.0,MALE,C_10
13931,Adelie,41.1,18.1,205.0,4300.0,MALE,C_12
13932,Adelie,41.1,18.1,205.0,4300.0,MALE,C_14
13933,Adelie,41.1,18.1,205.0,4300.0,MALE,C_16
13934,Adelie,41.1,18.1,205.0,4300.0,MALE,C_17
13935,Adelie,41.1,18.1,205.0,4300.0,MALE,C_20
13936,Adelie,41.1,18.1,205.0,4300.0,MALE,C_22
13937,Adelie,41.1,18.1,205.0,4300.0,MALE,C_24
13938,Adelie,41.1,18.1,205.0,4300.0,MALE,C_26
13939,Adelie,41.1,18.1,205.0,4300.0,MALE,C_28
13940,Adelie,41.1,18.1,205.0,4300.0,MALE,C_30
13941,Adelie,41.1,18.1,205.0,4300.0,MALE,C_32
13942,Adelie,41.1,18.1,205.0,4300.0,MALE,C_34
13943,Adelie,41.1,18.1,205.0,4300.0,MALE,C_35
13944,Adelie,41.1,18.1,205.0,4300.0,MALE,C_38
13945,Adelie,41.1,18.1,205.0,4300.0,MALE,C_40
13946,Adelie,41.1,18.1,205.0,4300.0,MALE,C_41
13947,Adelie,41.1,18.1,205.0,4300.0,MALE,C_43
13948,Adelie,41.1,18.1,205.0,4300.0,MALE,C_46
13949,Adelie,41.1,18.1,205.0,4300.0,MALE,C_48
13950,Adelie,41.1,18.1,205.0,4300.0,MALE,C_49
13951,Adelie,41.1,18.1,205.0,4300.0,MALE,C_52
13952,Adelie,41.1,18.1,205.0,4300.0,MALE,C_54
13953,Adelie,41.1,18.1,205.0,4300.0,MALE,C_56
13954,Adelie,41.1,18.1,205.0,4300.0,MALE,C_58
13955,Adelie,41.1,18.1,205.0,4300.0,MALE,C_59
13956,Adelie,41.1,18.1,205.0,4300.0,MALE,C_61
13957,Adelie,41.1,18.1,205.0,4300.0,MALE,C_66
13958,Adelie,41.1,18.1,205.0,4300.0,MALE,C_67
13959,Adelie,41.1,18.1,205.0,4300.0,MALE,G_2
13960,Adelie,41.1,18.1,205.0,4300.0,MALE,G_4
13961,Adelie,41.1,18.1,205.0,4300.0,MALE,G_5
13962,Adelie,41.1,18.1,205.0,4300.0,MALE,G_8
13963,Adelie,41.1,18.1,205.0,4300.0,MALE,G_10
13964,Adelie,41.1,18.1,205.0,4300.0,MALE,G_12
13965,Adelie,41.1,18.1,205.0,4300.0,MALE,G_14
13966,Adelie,41.1,18.1,205.0,4300.0,MALE,G_16
13967,Adelie,41.1,18.1,205.0,4300.0,MALE,G_18
13968,Adelie,41.1,18.1,205.0,4300.0,MALE,G_20
13969,Adelie,41.1,18.1,205.0,4300.0,MALE,G_21
13970,Adelie,41.1,18.1,205.0,4300.0,MALE,G_24
13971,Adelie,41.1,18.1,205.0,4300.0,MALE,G_26
13972,Adelie,41.1,18.1,205.0,4300.0,MALE,G_28
13973,Adelie,41.1,18.1,205.0,4300.0,MALE,G_30
13974,Adelie,41.1,18.1,205.0,4300.0,MALE,G_31
13975,Adelie,41.1,18.1,205.0,4300.0,MALE,G_34
13976,Adelie,41.1,18.1,205.0,4300.0,MALE,G_36
13977,Adelie,41.1,18.1,205.0,4300.0,MALE,G_38
13978,Adelie,41.1,18.1,205.0,4300.0,MALE,G_40
13979,Adelie,41.1,18.1,205.0,4300.0,MALE,G_42
13980,Adelie,41.1,18.1,205.0,4300.0,MALE,G_44
13981,Adelie,41.1,18.1,205.0,4300.0,MALE,G_45
13982,Adelie,41.1,18.1,205.0,4300.0,MALE,G_48
13983,Adelie,41.1,18.1,205.0,4300.0,MALE,G_50
13984,Adelie,41.1,18.1,205.0,4300.0,MALE,G_52
13985,Adelie,41.1,18.1,205.0,4300.0,MALE,G_54
13986,Adelie,41.1,18.1,205.0,4300.0,MALE,G_56
13987,Adelie,41.1,18.1,205.0,4300.0,MALE,G_58
13988,Adelie,41.1,18.1,205.0,4300.0,MALE,G_60
13989,Adelie,41.1,18.1,205.0,4300.0,MALE,G_62
13990,Adelie,41.1,18.1,205.0,4300.0,MALE,G_64
13991,Adelie,41.1,18.1,205.0,4300.0,MALE,G_66
13992,Adelie,41.1,18.1,205.0,4300.0,MALE,G_68
13993,Adelie,41.1,18.1,205.0,4300.0,MALE,G_70
13994,Adelie,41.1,18.1,205.0,4300.0,MALE,G_72
13995,Adelie,41.1,18.1,205.0,4300.0,MALE,G_73
13996,Adelie,41.1,18.1,205.0,4300.0,MALE,G_76
13997,Adelie,41.1,18.1,205.0,4300.0,MALE,G_78
13998,Adelie,41.1,18.1,205.0,4300.0,MALE,G_80
13999,Adelie,41.1,18.1,205.0,4300.0,MALE,G_82
14000,Adelie,41.1,18.1,205.0,4300.0,MALE,G_86
14001,Adelie,41.1,18.1,205.0,4300.0,MALE,G_88
14002,Adelie,41.1,18.1,205.0,4300.0,MALE,G_90
14003,Adelie,41.1,18.1,205.0,4300.0,MALE,G_92
14004,Adelie,41.1,18.1,205.0,4300.0,MALE,G_94
14005,Adelie,41.1,18.1,205.0,4300.0,MALE,G_96
14006,Adelie,41.1,18.1,205.0,4300.0,MALE,G_97
14007,Adelie,41.1,18.1,205.0,4300.0,MALE,G_100
14008,Adelie,41.1,18.1,205.0,4300.0,MALE,G_102
14009,Adelie,41.1,18.1,205.0,4300.0,MALE,G_104
14010,Adelie,41.1,18.1,205.0,4300.0,MALE,G_106
14011,Adelie,41.1,18.1,205.0,4300.0,MALE,G_108
14012,Adelie,41.1,18.1,205.0,4300.0,MALE,G_110
14013,Adelie,41.1,18.1,205.0,4300.0,MALE,G_114
14014,Adelie,41.1,18.1,205.0,4300.0,MALE,G_116
14015,Adelie,41.1,18.1,205.0,4300.0,MALE,G_118
14016,Adelie,41.1,18.1,205.0,4300.0,MALE,G_122
14017,Adelie,41.1,18.1,205.0,4300.0,MALE,G_124
14018,Adelie,34.0,17.1,185.0,3400.0,FEMALE,A_2
14019,Adelie,34.0,17.1,185.0,3400.0,FEMALE,A_3
14020,Adelie,34.0,17.1,185.0,3400.0,FEMALE,A_7
14021,Adelie,34.0,17.1,185.0,3400.0,FEMALE,A_13
14022,Adelie,34.0,17.1,185.0,3400.0,FEMALE,A_17
14023,Adelie,34.0,17.1,185.0,3400.0,FEMALE,A_19
14024,Adelie,34.0,17.1,185.0,3400.0,FEMALE,A_21
14025,Adelie,34.0,17.1,185.0,3400.0,FEMALE,A_23
14026,Adelie,34.0,17.1,185.0,3400.0,FEMALE,A_26
14027,Adelie,34.0,17.1,185.0,3400.0,FEMALE,A_28
14028,Adelie,34.0,17.1,185.0,3400.0,FEMALE,A_29
14029,Adelie,34.0,17.1,185.0,3400.0,FEMALE,A_31
14030,Adelie,34.0,17.1,185.0,3400.0,FEMALE,A_33
14031,Adelie,34.0,17.1,185.0,3400.0,FEMALE,A_35
14032,Adelie,34.0,17.1,185.0,3400.0,FEMALE,A_38
14033,Adelie,34.0,17.1,185.0,3400.0,FEMALE,A_39
14034,Adelie,34.0,17.1,185.0,3400.0,FEMALE,A_41
14035,Adelie,34.0,17.1,185.0,3400.0,FEMALE,A_43
14036,Adelie,34.0,17.1,185.0,3400.0,FEMALE,A_45
14037,Adelie,34.0,17.1,185.0,3400.0,FEMALE,A_49
14038,Adelie,34.0,17.1,185.0,3400.0,FEMALE,A_51
14039,Adelie,34.0,17.1,185.0,3400.0,FEMALE,A_53
14040,Adelie,34.0,17.1,185.0,3400.0,FEMALE,A_55
14041,Adelie,34.0,17.1,185.0,3400.0,FEMALE,A_57
14042,Adelie,34.0,17.1,185.0,3400.0,FEMALE,A_59
14043,Adelie,34.0,17.1,185.0,3400.0,FEMALE,A_61
14044,Adelie,34.0,17.1,185.0,3400.0,FEMALE,A_63
14045,Adelie,34.0,17.1,185.0,3400.0,FEMALE,A_65
14046,Adelie,34.0,17.1,185.0,3400.0,FEMALE,A_67
14047,Adelie,34.0,17.1,185.0,3400.0,FEMALE,A_69
14048,Adelie,34.0,17.1,185.0,3400.0,FEMALE,A_71
14049,Adelie,34.0,17.1,185.0,3400.0,FEMALE,A_73
14050,Adelie,34.0,17.1,185.0,3400.0,FEMALE,A_75
14051,Adelie,34.0,17.1,185.0,3400.0,FEMALE,A_77
14052,Adelie,34.0,17.1,185.0,3400.0,FEMALE,A_79
14053,Adelie,34.0,17.1,185.0,3400.0,FEMALE,A_81
14054,Adelie,34.0,17.1,185.0,3400.0,FEMALE,A_83
14055,Adelie,34.0,17.1,185.0,3400.0,FEMALE,A_85
14056,Adelie,34.0,17.1,185.0,3400.0,FEMALE,A_88
14057,Adelie,34.0,17.1,185.0,3400.0,FEMALE,A_90
14058,Adelie,34.0,17.1,185.0,3400.0,FEMALE,A_91
14059,Adelie,34.0,17.1,185.0,3400.0,FEMALE,A_93
14060,Adelie,34.0,17.1,185.0,3400.0,FEMALE,A_95
14061,Adelie,34.0,17.1,185.0,3400.0,FEMALE,A_97
14062,Adelie,34.0,17.1,185.0,3400.0,FEMALE,A_99
14063,Adelie,34.0,17.1,185.0,3400.0,FEMALE,A_101
14064,Adelie,34.0,17.1,185.0,3400.0,FEMALE,A_103
14065,Adelie,34.0,17.1,185.0,3400.0,FEMALE,A_105
14066,Adelie,34.0,17.1,185.0,3400.0,FEMALE,A_107
14067,Adelie,34.0,17.1,185.0,3400.0,FEMALE,A_109
14068,Adelie,34.0,17.1,185.0,3400.0,FEMALE,A_111
14069,Adelie,34.0,17.1,185.0,3400.0,FEMALE,A_113
14070,Adelie,34.0,17.1,185.0,3400.0,FEMALE,A_115
14071,Adelie,34.0,17.1,185.0,3400.0,FEMALE,A_117
14072,Adelie,34.0,17.1,185.0,3400.0,FEMALE,A_119
14073,Adelie,34.0,17.1,185.0,3400.0,FEMALE,A_121
14074,Adelie,34.0,17.1,185.0,3400.0,FEMALE,A_123
14075,Adelie,34.0,17.1,185.0,3400.0,FEMALE,A_125
14076,Adelie,34.0,17.1,185.0,3400.0,FEMALE,A_127
14077,Adelie,34.0,17.1,185.0,3400.0,FEMALE,A_129
14078,Adelie,34.0,17.1,185.0,3400.0,FEMALE,A_131
14079,Adelie,34.0,17.1,185.0,3400.0,FEMALE,A_133
14080,Adelie,34.0,17.1,185.0,3400.0,FEMALE,A_135
14081,Adelie,34.0,17.1,185.0,3400.0,FEMALE,A_137
14082,Adelie,34.0,17.1,185.0,3400.0,FEMALE,A_139
14083,Adelie,34.0,17.1,185.0,3400.0,FEMALE,A_141
14084,Adelie,34.0,17.1,185.0,3400.0,FEMALE,A_143
14085,Adelie,34.0,17.1,185.0,3400.0,FEMALE,A_145
14086,Adelie,34.0,17.1,185.0,3400.0,FEMALE,A_148
14087,Adelie,34.0,17.1,185.0,3400.0,FEMALE,A_149
14088,Adelie,34.0,17.1,185.0,3400.0,FEMALE,A_151
14089,Adelie,34.0,17.1,185.0,3400.0,FEMALE,C_1
14090,Adelie,34.0,17.1,185.0,3400.0,FEMALE,C_4
14091,Adelie,34.0,17.1,185.0,3400.0,FEMALE,C_6
14092,Adelie,34.0,17.1,185.0,3400.0,FEMALE,C_7
14093,Adelie,34.0,17.1,185.0,3400.0,FEMALE,C_9
14094,Adelie,34.0,17.1,185.0,3400.0,FEMALE,C_11
14095,Adelie,34.0,17.1,185.0,3400.0,FEMALE,C_13
14096,Adelie,34.0,17.1,185.0,3400.0,FEMALE,C_15
14097,Adelie,34.0,17.1,185.0,3400.0,FEMALE,C_18
14098,Adelie,34.0,17.1,185.0,3400.0,FEMALE,C_19
14099,Adelie,34.0,17.1,185.0,3400.0,FEMALE,C_21
14100,Adelie,34.0,17.1,185.0,3400.0,FEMALE,C_23
14101,Adelie,34.0,17.1,185.0,3400.0,FEMALE,C_25
14102,Adelie,34.0,17.1,185.0,3400.0,FEMALE,C_27
14103,Adelie,34.0,17.1,185.0,3400.0,FEMALE,C_29
14104,Adelie,34.0,17.1,185.0,3400.0,FEMALE,C_31
14105,Adelie,34.0,17.1,185.0,3400.0,FEMALE,C_33
14106,Adelie,34.0,17.1,185.0,3400.0,FEMALE,C_36
14107,Adelie,34.0,17.1,185.0,3400.0,FEMALE,C_37
14108,Adelie,34.0,17.1,185.0,3400.0,FEMALE,C_39
14109,Adelie,34.0,17.1,185.0,3400.0,FEMALE,C_42
14110,Adelie,34.0,17.1,185.0,3400.0,FEMALE,C_44
14111,Adelie,34.0,17.1,185.0,3400.0,FEMALE,C_45
14112,Adelie,34.0,17.1,185.0,3400.0,FEMALE,C_47
14113,Adelie,34.0,17.1,185.0,3400.0,FEMALE,C_50
14114,Adelie,34.0,17.1,185.0,3400.0,FEMALE,C_53
14115,Adelie,34.0,17.1,185.0,3400.0,FEMALE,C_55
14116,Adelie,34.0,17.1,185.0,3400.0,FEMALE,C_57
14117,Adelie,34.0,17.1,185.0,3400.0,FEMALE,C_60
14118,Adelie,34.0,17.1,185.0,3400.0,FEMALE,C_62
14119,Adelie,34.0,17.1,185.0,3400.0,FEMALE,C_63
14120,Adelie,34.0,17.1,185.0,3400.0,FEMALE,C_65
14121,Adelie,34.0,17.1,185.0,3400.0,FEMALE,C_68
14122,Adelie,34.0,17.1,185.0,3400.0,FEMALE,G_1
14123,Adelie,34.0,17.1,185.0,3400.0,FEMALE,G_3
14124,Adelie,34.0,17.1,185.0,3400.0,FEMALE,G_6
14125,Adelie,34.0,17.1,185.0,3400.0,FEMALE,G_7
14126,Adelie,34.0,17.1,185.0,3400.0,FEMALE,G_9
14127,Adelie,34.0,17.1,185.0,3400.0,FEMALE,G_11
14128,Adelie,34.0,17.1,185.0,3400.0,FEMALE,G_13
14129,Adelie,34.0,17.1,185.0,3400.0,FEMALE,G_15
14130,Adelie,34.0,17.1,185.0,3400.0,FEMALE,G_17
14131,Adelie,34.0,17.1,185.0,3400.0,FEMALE,G_19
14132,Adelie,34.0,17.1,185.0,3400.0,FEMALE,G_22
14133,Adelie,34.0,17.1,185.0,3400.0,FEMALE,G_23
14134,Adelie,34.0,17.1,185.0,3400.0,FEMALE,G_25
14135,Adelie,34.0,17.1,185.0,3400.0,FEMALE,G_29
14136,Adelie,34.0,17.1,185.0,3400.0,FEMALE,G_32
14137,Adelie,34.0,17.1,185.0,3400.0,FEMALE,G_33
14138,Adelie,34.0,17.1,185.0,3400.0,FEMALE,G_35
14139,Adelie,34.0,17.1,185.0,3400.0,FEMALE,G_37
14140,Adelie,34.0,17.1,185.0,3400.0,FEMALE,G_39
14141,Adelie,34.0,17.1,185.0,3400.0,FEMALE,G_41
14142,Adelie,34.0,17.1,185.0,3400.0,FEMALE,G_43
14143,Adelie,34.0,17.1,185.0,3400.0,FEMALE,G_46
14144,Adelie,34.0,17.1,185.0,3400.0,FEMALE,G_47
14145,Adelie,34.0,17.1,185.0,3400.0,FEMALE,G_49
14146,Adelie,34.0,17.1,185.0,3400.0,FEMALE,G_51
14147,Adelie,34.0,17.1,185.0,3400.0,FEMALE,G_53
14148,Adelie,34.0,17.1,185.0,3400.0,FEMALE,G_55
14149,Adelie,34.0,17.1,185.0,3400.0,FEMALE,G_57
14150,Adelie,34.0,17.1,185.0,3400.0,FEMALE,G_59
14151,Adelie,34.0,17.1,185.0,3400.0,FEMALE,G_61
14152,Adelie,34.0,17.1,185.0,3400.0,FEMALE,G_63
14153,Adelie,34.0,17.1,185.0,3400.0,FEMALE,G_65
14154,Adelie,34.0,17.1,185.0,3400.0,FEMALE,G_69
14155,Adelie,34.0,17.1,185.0,3400.0,FEMALE,G_74
14156,Adelie,34.0,17.1,185.0,3400.0,FEMALE,G_75
14157,Adelie,34.0,17.1,185.0,3400.0,FEMALE,G_77
14158,Adelie,34.0,17.1,185.0,3400.0,FEMALE,G_79
14159,Adelie,34.0,17.1,185.0,3400.0,FEMALE,G_81
14160,Adelie,34.0,17.1,185.0,3400.0,FEMALE,G_83
14161,Adelie,34.0,17.1,185.0,3400.0,FEMALE,G_85
14162,Adelie,34.0,17.1,185.0,3400.0,FEMALE,G_87
14163,Adelie,34.0,17.1,185.0,3400.0,FEMALE,G_89
14164,Adelie,34.0,17.1,185.0,3400.0,FEMALE,G_91
14165,Adelie,34.0,17.1,185.0,3400.0,FEMALE,G_93
14166,Adelie,34.0,17.1,185.0,3400.0,FEMALE,G_95
14167,Adelie,34.0,17.1,185.0,3400.0,FEMALE,G_98
14168,Adelie,34.0,17.1,185.0,3400.0,FEMALE,G_99
14169,Adelie,34.0,17.1,185.0,3400.0,FEMALE,G_101
14170,Adelie,34.0,17.1,185.0,3400.0,FEMALE,G_103
